ac	name	clade	eco	host	ref
KP285029	chicken_Dongguan_4259_2013	234	D	A	-
KP285037	duck_Jiangxi_10160_2014	234	D	A	-
KP285045	environment_Jiangxi_10164_2014	234	D	E	25589662
KP285053	environment_Jiangxi_10171_2014	234	D	E	25589662
KP285317	goose_Shantou_1763_2014	234	D	A	-
KP285325	goose_Shantou_1791_2014	234	D	A	-
KP285333	goose_Shantou_1806_2014	234	D	A	-
KP286077	chicken_Shenzhen_715_2013	234	D	A	-
KP286085	chicken_Shenzhen_1061_2013	234	D	A	-
KP286093	chicken_Shenzhen_2269_2013	234	D	A	-
KP286101	chicken_Dongguan_2690_2013	234	D	A	-
KP286109	chicken_Dongguan_3363_2013	234	D	A	-
KP286421	duck_Jiangxi_13469_2014	234	D	A	-
KP286429	duck_Jiangxi_13475_2014	234	D	A	-
KP286437	duck_Jiangxi_13484_2014	234	D	A	-
KP286453	black_chicken_Jiangxi_10129_2014	234	D	A	-
KP286461	environment_Jiangxi_10170_2014	234	D	E	25589662
KP288316	quail_Nanchang_6631_2013	232	D	A	-
KP288324	duck_Nanchang_9789_2013	232	D	A	-
KP715064	whooper_swan_Shanxi_17L_2015	232	W	A	-
KP715072	common_pochard_Shanxi_16B_2015	232	W	A	-
KP715080	common_pochard_Henan_09L_2015	232	W	A	-
KP715088	whooper_swan_Henan_01B_2015	232	W	A	-
KP732547	chicken_TongHai_302_2014	234	D	A	-
KP732627	duck_Eastern_China_L0321_2010	234	D	A	-
KP732628	duck_Eastern_China_L0230_2010	234	D	A	-
KP732629	duck_Eastern_China_L0405_2010	234	D	A	-
KP732630	duck_Eastern_China_L0423_2011	234	D	A	-
KP732631	duck_Eastern_China_L0611_2011	234	D	A	-
KP732632	duck_Eastern_China_L0722_2012	234	D	A	-
KP732633	duck_Eastern_China_L1021_2012	234	D	A	-
KP732634	duck_Eastern_China_L1120_2012	234	D	A	-
KP732635	goose_Eastern_China_L1214_2012	234	D	A	-
KP732636	goose_Eastern_China_L1204_2012	234	D	A	-
KP732637	duck_Eastern_China_S1210_2013	234	D	A	-
KP732638	goose_Eastern_China_S0513_2013	234	D	A	-
KP732639	duck_Eastern_China_S0131_2014	234	D	A	-
KP732640	duck_Eastern_China_S0215_2014	234	D	A	-
KP732641	duck_Eastern_China_S0711_2014	234	D	A	-
KP732642	duck_Eastern_China_S0808_2014	234	D	A	-
KP732643	duck_Eastern_China_S0908_2014	234	D	A	-
KP732644	duck_Eastern_China_S0322_2014	234	D	A	-
KP732645	goose_Eastern_China_S0408_2014	234	D	A	-
KP732646	duck_Eastern_China_S1109_2014	234	D	A	-
KP762501	chicken_Jiangsu_927_2013	232	D	A	-
KP762509	chicken_Jiangsu_2477_2014	232	D	A	-
KP765788	Guangzhou_39715_2014	234	D	M	-
KP765796	duck_Guangzhou_41227_2014	234	D	A	-
KP793723	chicken_Yuhang_1_2013	232	D	A	-
KP793733	chicken_Yuhang_2_2013	232	D	A	-
KR010411	goose_Inner_Mongolia_IM_192_2014	232	D	A	-
KR063687	Changsha_1_2014	234	D	M	-
KT221066	goose_Jiangsu_QD5_2014	234	D	A	-
KT221074	goose_Shandong_WFSG1_2014	234	D	A	-
KT221082	goose_Yangzhou_0420_2014	234	D	A	-
KT245137	chicken_Yunnan_19_2015	234	D	A	-
KT245139	chicken_Yunnan_22_2015	234	D	A	-
KT245141	chicken_Yunnan_252015	234	D	A	-
KT245143	Yunnan_0127_2015	234	D	M	-
KT313410	swine_Guangdong_2_2014	234	D	M	-
KT313418	swine_Guangdong_1_2014	234	D	M	-
KT370058	environment_Guangdong_QY208_2014	234	D	E	27148209
KT370059	environment_Guangdong_QY025_2013	234	D	E	27148209
KT370060	environment_Guangdong_QY197_2014	234	D	E	27148209
KT370061	environment_Guangdong_ZS356_2014	234	D	E	27148209
KT370062	environment_Guangdong_PY955_2014	234	D	E	27148209
KT370063	environment_Guangdong_HY243_2015	234	D	E	27148209
KT370064	environment_Guangdong_JY137_2014	234	D	E	27148209
KT383478	goose_Guangdong_s13124_2013	234	D	A	-
KT383486	duck_Guangdong_s14044_2014	234	D	A	-
KT454939	Copsychus_saularis_Guangdong_SW8_2014	234	W	A	28294126
KT454947	Gallinula_chloropus_Guangdong_GZ174_2014	234	W	A	28294126
KT454955	Syrrhaptes_paradoxus_Guangdong_ZH283_2015	234	W	A	28294126
KT587286	pigeon_Hubei_RP25_2012	234	D	A	26564048
KT762431	duck_Hunan_S4020_2008	232	D	A	-
KT762439	chicken_Guangxi_S2039_2009	232	D	A	-
KT762446	feline_Guangdong_1_2015	234	D	M	-
KT762454	feline_Guangdong_2_2015	234	D	M	-
KT936689	Eurasian_curlew_Shanghai_DT1215_1_2014	234	W	A	-
KT936690	Eurasian_curlew_Shanghai_DT1231_1_2014	234	W	A	-
KT936691	Eurasian_curlew_Shanghai_DT1231_2_2014	234	W	A	-
KT936692	Eurasian_curlew_Shanghai_DT1231_3_2014	234	W	A	-
KT936693	Eurasian_curlew_Shanghai_DT1231_4_2014	234	W	A	-
KT936694	Eurasian_curlew_Shanghai_DT1231_5_2014	234	W	A	-
KT936695	Eurasian_curlew_Shanghai_DT1231_6_2014	234	W	A	-
KT936696	common_teal_Shanghai_PD1121_15_2013	234	W	A	-
KT936698	common_teal_Shanghai_PD1121_10_2013	234	W	A	-
KT936699	common_teal_Shanghai_PD1118_1_2013	234	W	A	-
KT936703	common_teal_Shanghai_PD1108_6_2013	234	W	A	-
KT936704	common_teal_Shanghai_PD1108_3_2013	234	W	A	-
KT936705	common_teal_Shanghai_PD1202_9_2013	234	W	A	-
KT936706	spot_billed_duck_Shanghai_PD1202_3_2013	234	W	A	27192098
KT936707	common_teal_Shanghai_PD1121_19_2013	234	W	A	-
KT936708	common_teal_Shanghai_PD1121_18_2013	234	W	A	-
KT936709	falcated_duck_Shanghai_PD1121_27_2013	234	W	A	27192098
KT936710	falcated_duck_Shanghai_PD1121_26_2013	234	W	A	27192098
KT936711	common_teal_Shanghai_PD1108_24_2013	234	W	A	-
KT936712	common_teal_Shanghai_PD1108_20_2013	234	W	A	-
KT936713	common_teal_Shanghai_PD1108_27_2013	234	W	A	-
KT936714	common_teal_Shanghai_PD1108_25_2013	234	W	A	-
KT936716	common_teal_Shanghai_PD1108_13_2013	234	W	A	-
KT952272	wild_pigeon_Jilin_CC01_2014	234	W	A	-
KT952280	environment_Jilin_CC02_2014	234	UN	E	-
KT963046	environment_Yunnan_YN19_2015	234	D	E	26994688
KT963053	environment_Yunnan_YN22_2015	234	D	E	26994688
KT963061	environment_Yunnan_YN25_2015	234	D	E	26994688
KU042742	duck_Zhejiang_1220092_2014	232	D	A	-
KU042743	goose_Zhejiang_112071_2014	232	D	A	-
KU042744	goose_Zhejiang_727098_2014	232	D	A	-
KU042745	pigeon_Zhejiang_727097_2014	232	D	A	26627108
KU042746	pigeon_Zhejiang_112089_2014	232	D	A	26627108
KU042747	pigeon_Zhejiang_112090_2014	232	D	A	26627108
KU042748	duck_Zhejiang_77138_2014	234	D	A	-
KU042749	duck_Zhejiang_727041_2014	234	D	A	-
KU042750	goose_Zhejiang_77166_2014	234	D	A	-
KU042751	goose_Zhejiang_77167_2014	234	D	A	-
KU042752	goose_Zhejiang_77168_2014	234	D	A	-
KU042753	chicken_Zhejiang_727079_2014	234	D	A	-
KU042754	chicken_Zhejiang_727159_2014	234	D	A	-
KU042755	duck_Zhejiang_727158_2014	234	D	A	-
KU042756	goose_Zhejiang_727092_2014	234	D	A	-
KU042757	goose_Zhejiang_727110_2014	234	D	A	-
KU042758	goose_Zhejiang_925036_2014	234	D	A	-
KU042759	goose_Zhejiang_925105_2014	234	D	A	-
KU042760	goose_Zhejiang_925106_2014	234	D	A	-
KU042761	goose_Zhejiang_925108_2014	234	D	A	-
KU042762	goose_Zhejiang_112080_2014	234	D	A	-
KU042763	goose_Zhejiang_1120132_2014	234	D	A	-
KU042764	chicken_Zhejiang_727022_2014	234	D	A	-
KU042765	chicken_Zhejiang_727026_2014	234	D	A	-
KU042766	chicken_Zhejiang_727155_2014	234	D	A	-
KU042767	duck_Zhejiang_925019_2014	234	D	A	-
KU042768	duck_Zhejiang_925169_2014	234	D	A	-
KU042769	goose_Zhejiang_925037_2014	234	D	A	-
KU042770	goose_Zhejiang_925104_2014	234	D	A	-
KU057264	tiger_Yunnan_tig1508_2015	232	D	M	-
KU057272	tiger_Yunnan_tig1404_2014	234	D	M	-
KU057280	tiger_Yunnan_tig1412_2014	232	D	M	-
KU057288	peacock_Yunnan_1_2015	232	D	A	27162026
KU057296	peacock_Yunnan_3_2015	232	D	A	27162026
KU143254	chicken_Wenzhou_HAYXLG01_2015	7	D	A	-
KU143255	chicken_Wenzhou_HAYXLG03_2015	7	D	A	-
KU143257	chicken_Wuhan_HAQL07_2014	232	D	A	-
KU143258	chicken_Wuhan_HAQL16_2014	232	D	A	-
KU143259	duck_Wenzhou_HAYXLG10_2015	232	D	A	-
KU143260	duck_Wenzhou_YJYF33_2015	232	D	A	-
KU143261	turtledove_Wuhan_WHBJ12_2014	234	D	A	26758561
KU143262	turtledove_Wuhan_WHBJ28_2014	234	D	A	26758561
KU143263	turtledove_Wuhan_HKBJ27_2015	234	D	A	26758561
KU143264	turtledove_Wuhan_HKBJ43_2015	234	D	A	26758561
KU143265	duck_Wuhan_WHYF02_2015	234	D	A	-
KU143266	duck_Wuhan_WHYF03_2015	234	D	A	-
KU143267	chicken_Wuhan_WHYJ01_2015	234	D	A	-
KU143268	chicken_Wuhan_WHYJ02_2015	234	D	A	-
KU143269	duck_Wenzhou_YHQL22_2014	234	D	A	-
KU143270	duck_Wuhan_JXYFB22_2015	234	D	A	-
KU143271	duck_Taizhou_TZYG12_2015	234	D	A	-
KU143272	turtledove_Wuhan_WHBJ26_2014	234	D	A	26758561
KU143273	turtledove_Wuhan_HKBJ07_2015	234	D	A	26758561
KU852944	environment_Guangdong_GZ693_2015	234	D	E	27148209
KU852945	environment_Guangdong_ZS558_2015	234	D	E	27148209
KU852946	environment_Guangdong_GZ670_2015	234	D	E	27148209
KX013021	duck_Eastern_China_JY_2014	234	D	A	-
KX013029	goose_Eastern_China_CZ_2013	234	D	A	-
KX094400	duck_Guangzhou_018_2014	234	D	A	-
KX094408	duck_Guangzhou_021_2014	234	D	A	-
KX121198	goose_Hunan_118_2014	234	D	A	-
KX121206	duck_Hunan_144_2014	234	D	A	-
KX151176	Pavo_cristatus_Jiangxi_JA1_2016	234	D	A	-
KX160148	chicken_Gansu_5_2012	7	D	A	-
KX160156	chicken_Gansu_6_2012	7	D	A	-
KX160164	chicken_Hebei_3_2013	7	D	A	-
KX160179	chicken_Heilongjiang_S7_2014	7	D	A	-
KX160186	chicken_Liaoning_S4092_2011	7	D	A	-
KX160193	chicken_Ningxia_2_2012	7	D	A	-
KX160201	chicken_Shandong_S3_2014	7	D	A	-
KX223685	environment_Zhongshan_ZS01_2016	234	D	E	27519618
KX227139	Von_Schrencks_bittern_Jiangxi_Y9_2014	234	W	A	NCBI
KX247915	environment_Changsha_14_2014	232	D	E	NCBI
KX247918	environment_Changsha_15_2014	232	D	E	NCBI
KX247921	environment_Changsha_42_2014	232	D	E	NCBI
KX247924	environment_Changsha_115_2014	232	D	E	NCBI
KX247927	environment_Changsha_116_2014	232	D	E	NCBI
KX247930	environment_Changsha_156_2014	234	D	E	NCBI
KX247933	environment_Changsha_213_2014	232	D	E	NCBI
KX247936	environment_Changsha_155_2014	232	D	E	NCBI
KX523694	duck_Hubei_SZY250_2016	234	D	A	-
KX571056	lion_Hubei_1_2_2016	232	D	M	-
KX602687	duck_Zhejiang_1026109_2015	234	D	A	-
KX602688	chicken_Zhejiang_81643_2015	234	D	A	-
KX602689	chicken_Zhejiang_7450_2015	234	D	A	-
KX602690	chicken_Zhejiang_514135_2015	234	D	A	-
KX638407	peregrine_falcon_HK_4955_2015	234	W	A	-
KX638416	oriental_magpie_robin_HK_6154_2015	234	W	A	-
KX652133	chicken_Hubei_XG18_2015	234	D	A	-
KX652134	duck_Hubei_XG18_2015	234	D	A	-
KX652135	duck_Hubei_WH18_2015	234	D	A	-
KX867865	mink_China_G_2015	232	D	M	28284614
KX867873	mink_China_XB_2015	232	D	M	28284614
KX960142	wild_bird_Jiangsu_H443_2015	232	W	A	-
KX960144	wild_bird_Jiangsu_H438_2015	232	W	A	-
KX960146	wild_bird_Jiangsu_H436_2015	232	W	A	-
KX960148	wild_bird_Jiangsu_H416_2015	232	W	A	-
KX960150	wild_bird_Jiangsu_H410_2015	232	W	A	-
KX960152	wild_bird_Jiangsu_H226_2015	232	W	A	-
KX960154	wild_bird_Jiangsu_H220_2015	232	W	A	-
KX960156	wild_bird_Jiangsu_H184_2015	232	W	A	-
KX960158	wild_bird_Jiangsu_H167_2015	232	W	A	-
KX960160	wild_bird_Jiangsu_H102_2015	232	W	A	-
KX960162	wild_bird_Jiangsu_H59_2015	232	W	A	-
KX960164	wild_bird_Jiangxi_P560_2015	234	W	A	-
KX960166	wild_bird_Jiangxi_P410_2015	234	W	A	-
KX960168	wild_bird_Jiangxi_P38_2015	234	W	A	-
KX960170	wild_bird_Jiangxi_P31_2015	234	W	A	-
KX960172	wild_bird_Jiangxi_P21_2015	234	W	A	-
KX960174	wild_bird_Jiangxi_P6_2015	234	W	A	-
KX960176	wild_bird_Jiangxi_P5_2015	234	W	A	-
KX960178	wild_bird_Jiangxi_P562_2015	234	W	A	-
KX960180	wild_bird_Jiangxi_P469_2015	234	W	A	-
KX960182	wild_bird_Jiangxi_P237_2015	234	W	A	-
KX960184	wild_bird_Jiangxi_P126_2015	234	W	A	-
KY005855	chicken_Anhui_MZ33_2016	234	D	A	-
KY005863	chicken_Anhui_MZ34_2016	234	D	A	-
KY005871	chicken_Henan_YB0597_2016	234	D	A	-
KY056285	chicken_Zhejiang_194_2016	234	D	A	-
KY056286	chicken_Zhejiang_209_2016	234	D	A	-
KY056287	chicken_Zhejiang_217_2016	234	D	A	-
KY056288	chicken_Zhejiang_232_2016	234	D	A	-
KY320443	Whooper_Swan_Sanmenxia_01_2016	234	W	A	-
KY393304	whooper_swan_Shanxi_RC01_2016	234	W	A	-
KY415617	duck_Hubei_ZYSYF2_2016	232	D	A	-
KY415618	duck_Hubei_ZYSYF25_2016	232	D	A	-
KY415619	duck_Hubei_ZYSYF1_2015	234	D	A	-
KY415620	duck_Hubei_ZYSYF24_2015	234	D	A	-
KY415621	duck_Hubei_ZYSYG18_2015	234	D	A	-
KY415622	duck_Hubei_ZYSYG5_2015	234	D	A	-
KY415623	chicken_Hubei_ZYSJF11_2016	234	D	A	-
KY415624	chicken_Hubei_ZYSJF16_2016	234	D	A	-
KY415625	chicken_Hubei_ZYSJF22_2016	234	D	A	-
KY415626	chicken_Hubei_ZYSJF38_2016	234	D	A	-
KY415631	chicken_Taishun_TS12_2016	234	D	A	-
KY415632	chicken_Taishun_TS90_2016	234	D	A	-
KY415633	chicken_Taishun_TS2_2016	234	D	A	-
KY415644	chicken_Ganzhou_GZ27_2015	234	D	A	-
KY415645	chicken_Ganzhou_GZ21_2015	234	D	A	-
KY415646	chicken_Ganzhou_GZ50_2015	234	D	A	-
KY437767	goose_Yangzhou_0403_2014	232	D	A	-
KY437775	goose_Guangdong_YJD_2014	234	D	A	-
KY437783	chicken_Yangzhou_YD1_2014	234	D	A	-
KY437791	chicken_Jiangsu_XZ216_2014	7	D	A	-
KY437799	chicken_Beijing_BJ7_2014	7	D	A	-
KY437807	chicken_Anhui_QD1_2014	234	D	A	-
KY776496	chicken_Jiangsu_YB7_2015	232	D	A	-
MF040672	Anser_cygnoides_Hubei_FW44_2016	234	W	A	-
MF040680	Cygnus_atratus_Hubei_2Z2_O_2016	234	W	A	-
MF040688	Cygnus_atratus_Hubei_HF_1_2016	234	W	A	-
MF116309	duck_China_E26_2012	232	D	A	-
MF116310	goose_China_E43_2012	232	D	A	-
MF116311	duck_China_E53_2012	232	D	A	-
MF116312	chicken_China_E93_2012	7	D	A	-
MF116313	chicken_China_E96_2012	7	D	A	-
MF182415	goose_Guangdong_QY01_2016	234	D	A	-
MF362108	common_teal_Shanghai_JDS36_2016	234	W	A	-
MF362109	common_teal_Shanghai_JDS66_2016	234	W	A	-
MF362110	common_teal_Shanghai_JDS76_2016	234	W	A	-
MF362111	common_teal_Shanghai_JDS81_2016	234	W	A	-
MF362112	Eurasian_wigeon_Shanghai_JDS101_2016	234	W	A	28888649
MF362113	mandarin_duck_Shanghai_PD4_2016	234	W	A	28888649
MF362114	shoveller_duck_Shanghai_JDS90_2016	234	W	A	28888649
MF399540	Ferruginous_Pochard_Ningxia_473_8_2015	234	W	A	-
MF399548	Commom_Teal_Ningxia_474_9_2015	234	W	A	-
MF399556	Northern_Shoveler_Ningxia_475_11_2015	234	W	A	29362400
MF399564	Eurasian_Wigeon_Ningxia_476_12_2015	234	W	A	29362400
MF399572	Ferruginous_Pochard_Ningxia_477_14_2015	234	W	A	-
MF399580	Commom_Teal_Ningxia_478_15_2015	234	W	A	-
MF399588	Ferruginous_Pochard_Ningxia_479_16_2015	234	W	A	-
MF399596	Ferruginous_Pochard_Ningxia_480_17_2015	234	W	A	-
MF399604	Northern_Shoveler_Ningxia_481_21_2015	234	W	A	29362400
MF399612	Great_Crested_Grebe_Ningxia_482_26_2015	234	W	A	-
MF399620	Northern_Shoveler_Ningxia_483_28_2015	234	W	A	29362400
MF399628	Gadwall_Ningxia_472_7_2015	234	W	A	29362400
MF399636	Falcated_Duck_Ningxia_484_29_2015	234	W	A	28888649
MF399644	Gadwall_Ningxia_485_31_2015	234	W	A	29362400
MF399652	Ruddy_Shelduck_Ningxia_486_33_2015	234	W	A	28888649
MF399660	Gadwall_Ningxia_487_38_2015	234	W	A	29362400
MF399668	Northern_Shoveler_Ningxia_488_53_2015	234	W	A	29362400
MF407528	cat_Zhejiang_C1_2016	234	D	M	-
MF407529	cat_Zhejiang_C2_2016	234	D	M	-
MF564218	wildfowl_Shandong_SD01_2015	234	W	A	-
MF598579	Nanjing_1_2015	232	D	M	-
MF620119	wildfowl_Shandong_SD03_2015	232	W	A	-
MF620120	wildfowl_Shandong_SD04_2016	234	W	A	-
MF620123	wildfowl_Shandong_SD02_2015	234	W	A	-
MF960000	goose_Yangzhou_YZ587_2016	234	D	A	-
MF960001	chicken_Xuzhou_XZ6_2016	234	D	A	-
MF960002	duck_Anhui_S4_2016	234	D	A	-
MF960003	chicken_Guangdong_GD1602_2016	234	D	A	-
MF969272	swine_Zhejiang_SW57_2015	232	D	M	-
MG220416	environment_Hunankaifu_303_2017	234	D	E	NCBI
MH127649	mink_China_CY_2017	232	D	M	-
MH156490	environment_Chang_Sha_308_2014	234	D	E	NCBI
MH156491	environment_Chang_Sha_399_2014	234	D	E	NCBI
MH156492	environment_Chang_Sha_441_2014	234	D	E	NCBI
MH156493	environment_Chang_Sha_443_2014	234	D	E	NCBI
MH156494	environment_Chang_Sha_445_2014	234	D	E	NCBI
MH156495	environment_Chang_Sha_448_2014	234	D	E	NCBI
MH156496	environment_Chang_Sha_455_2014	234	D	E	NCBI
MH156497	environment_Chang_Sha_458_2014	234	D	E	NCBI
MH156498	environment_Chang_Sha_488_2014	234	D	E	NCBI
MH156499	environment_Chang_Sha_499_2014	234	D	E	NCBI
MH341606	duck_Shanghai_ZXC03_2017	232	D	A	-
MH341607	duck_Shanghai_ZXC04_2017	232	D	A	-
MH613072	duck_China_waterfowl_2016	234	D	A	-
MH685178	goose_China_1106_2016	234	D	A	-
MH685179	duck_China_YD1516_2016	234	D	A	-
MK026971	chicken_China_6285_2016	232	D	A	-
MK027079	Pavo_cristatus_China_JS02_2018	234	D	A	-
MK027087	Pavo_cristatus_China_JS01_2018	234	D	A	-
MK027387	Pavo_cristatus_China_K10_2018	234	D	A	-
MK300699	China_Original_2018	234	D	M	-
MK743999	chicken_Jiangxi_25_2011	232	D	A	-
MK744007	duck_Jiangxi_120_2011	234	D	A	-
MK744015	duck_Jiangxi_130_2011	232	D	A	-
MK744023	duck_Jiangxi_34_2011	232	D	A	-
MK744031	duck_Jiangxi_35_2011	232	D	A	-
MK744039	duck_Jiangxi_44_2011	232	D	A	-
MN056891	chicken_Tibet_XZ1_2012	232	D	A	-
MN128306	goose_Guangdong_Goose_Guangdong_GS013_2015_H2015	234	D	A	-
MN128311	goose_Guangdong_Goose_Guangdong_GS014_2015_H2015	234	D	A	-
MN128638	goose_Guangdong_Goose_Guangdong_GS017_2015	234	D	A	-
MN128651	goose_Guangdong_Goose_Guangdong_GS114_2015	234	D	A	-
MN128659	goose_Guangdong_Goose_Guangdong_GS116_2015	234	D	A	-
MN128667	goose_Guangdong_Goose_Guangdong_GS120_2015	234	D	A	-
MN128675	goose_Guangdong_Goose_Guangdong_GS119_2015	234	D	A	-
MN128680	goose_Guangdong_Goose_Guangdong_GS144_2015	234	D	A	-
MN128689	goose_Guangdong_Goose_Guangdong_GS148_2016	234	D	A	-
MN128870	goose_Guangdong_Goose_Guangdong_GS018_2015	234	D	A	-
MN165553	Streptopelia_decaocto_China_4_2016	232	W	A	31488532
MN173361	goose_China_GS25_Hseq_2016	234	D	A	-
MN173395	goose_China_GS24_Hseq_2016	234	D	A	-
MN173404	goose_China_GS37_4_seq_2016	234	D	A	-
MN173482	goose_China_GS42_4_seq_2016	234	D	A	-
MN173497	goose_China_GS45_4_seq_2016	234	D	A	-
MN173506	chicken_China_CK46_4_seq_2016	234	D	A	-
MN173518	goose_China_GS74_4_seq_2016	234	D	A	-
